cuebiq_id,cluster,stop_lat,stop_lon,stop_ts,poi_name,poi_lat,poi_lon,polygon_type
toy_worker_044,2,40.69147575298181,-74.0059791068646,2021-10-08T11:45:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_026,5,40.70185017797822,-73.98660746208084,2021-10-03T13:52:00,Gowanus Smoke,40.702811,-73.9858,POINT
toy_worker_002,2,40.692800817007075,-73.98737857589214,2021-09-27T11:15:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_025,4,40.695706568272605,-73.97758011306368,2021-09-06T13:13:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_030,2,40.69278216002195,-73.99718537519297,2021-09-19T14:11:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_031,3,40.68846115249175,-73.9853453553878,2021-09-27T13:45:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_036,1,40.69507307714205,-74.00105298665923,2021-10-02T12:48:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_016,2,40.69371125230641,-73.99773699939243,2021-09-30T13:43:00,Court St Coffee #3,40.693742,-73.998588,POINT
toy_worker_030,2,40.69327931416525,-73.99769845014762,2021-10-12T11:07:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_027,6,40.69723388863127,-73.99024026121884,2021-10-01T12:44:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_044,2,40.69232102623614,-74.00517711935265,2021-09-15T13:22:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_033,5,40.696474449903626,-73.9966481093443,2021-09-24T14:47:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_049,0,40.68890565768429,-73.99842977910453,2021-09-09T12:04:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_029,1,40.70151648704486,-73.98351093278119,2021-09-25T14:10:00,Smith St Wok #4,40.687782,-73.977104,POINT
toy_worker_049,0,40.68981829860368,-73.9988226526821,2021-10-10T11:38:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_021,0,40.69454624806614,-74.00263075962717,2021-10-07T14:27:00,Boerum Salad Bar,40.686818,-73.996661,POINT
toy_worker_035,0,40.68971140412806,-73.99574351283594,2021-10-06T11:18:00,Williamsburg Pizza #2,40.694011,-73.99964,POINT
toy_worker_023,2,40.693164842660615,-73.98128134618719,2021-10-05T12:49:00,Roebling Tea #4,40.698342,-73.98845,POINT
toy_worker_039,4,40.69273313743145,-73.98791313331739,2021-09-09T13:45:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_048,6,40.69485674547523,-73.98624255500815,2021-09-24T12:28:00,Jasper H Kane Hall,40.689768,-73.997601,POINT
toy_worker_049,0,40.68875959265916,-73.99887754850978,2021-10-07T13:21:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_008,1,40.696410360605746,-73.99465699263729,2021-09-25T12:26:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_022,1,40.68930225587746,-73.97906815882818,2021-09-15T11:28:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_005,5,40.69454076495713,-73.97826128751022,2021-09-20T11:57:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_035,0,40.68947009999233,-73.9947788943315,2021-10-07T14:50:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_014,0,40.69220145045389,-73.98661616235017,2021-09-22T11:30:00,Jasper H Kane Hall,40.689768,-73.997601,POINT
toy_worker_003,3,40.69705695255195,-73.99078286761721,2021-09-27T14:24:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_016,2,40.693371652219014,-73.99730041496751,2021-09-26T13:02:00,Henry St Grill #3,40.701025,-73.997614,POINT
toy_worker_034,6,40.68738505109435,-73.99589160742983,2021-09-18T11:19:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_004,4,40.69250499031733,-73.99845770329658,2021-10-07T11:31:00,Atlantic Burgers,40.700511,-73.987679,POINT
toy_worker_021,0,40.69481424489436,-74.00377393766429,2021-09-09T11:18:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_023,2,40.69255319260399,-73.98181681546279,2021-09-24T13:01:00,Atlantic Burgers #2,40.686246,-73.982182,POINT
toy_worker_004,4,40.69239189891951,-73.99876396519035,2021-09-08T11:53:00,Cobble Greens #4,40.702661,-73.988914,POINT
toy_worker_042,0,40.69523992982449,-73.98313445497445,2021-09-24T11:01:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_015,1,40.687843963409954,-73.98391152654733,2021-09-06T14:07:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_011,4,40.68850423377225,-74.00331811911609,2021-09-17T14:29:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_013,6,40.70066416586139,-74.00266039101946,2021-10-08T12:21:00,Cesar's Gourmet #3,40.70023,-74.002231,POINT
toy_worker_049,0,40.68912651687239,-73.99902959211268,2021-10-10T13:31:00,Cobble Greens #4,40.702661,-73.988914,POINT
toy_worker_020,6,40.68745843776791,-73.97646714578835,2021-09-26T14:27:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_004,4,40.69341706095311,-73.9985657270989,2021-09-15T14:00:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_027,6,40.69742587836777,-73.98876126753957,2021-10-12T12:19:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_028,0,40.69958111714959,-73.98838989834691,2021-09-14T11:22:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_046,4,40.70095130011634,-73.97570963231594,2021-09-28T12:05:00,Flatbush Pastry #4,40.698355,-73.984881,POINT
toy_worker_048,6,40.69523823872857,-73.98755065407347,2021-09-19T13:09:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_049,0,40.68890048202747,-73.99938940081748,2021-10-07T12:34:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_005,5,40.69409104674627,-73.97771657573693,2021-09-21T13:45:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_017,3,40.696527377978796,-74.00524445821165,2021-09-18T11:16:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_009,2,40.699589947472916,-73.98186344944524,2021-09-01T12:22:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_045,3,40.69113911135253,-73.98307808452985,2021-09-08T11:07:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_032,4,40.69888037283619,-73.98882176408058,2021-09-28T11:58:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_031,3,40.68873666562175,-73.98565621128935,2021-09-16T12:24:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_017,3,40.697343570925234,-74.00552153001895,2021-09-23T13:10:00,Greenpoint Bakery #4,40.689585,-73.983736,POINT
toy_worker_030,2,40.693505602890966,-73.99705393804734,2021-09-13T13:20:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_048,6,40.693865742394465,-73.98651736333862,2021-09-04T12:18:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_031,3,40.688930631246734,-73.98607320364539,2021-09-20T13:31:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_046,4,40.700259633913504,-73.97670018886181,2021-09-14T14:23:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_033,5,40.696516775010764,-73.99700187919849,2021-09-03T12:11:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_040,5,40.69223403671406,-73.99901280444136,2021-09-26T11:47:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_034,6,40.68675962295265,-73.99644310549203,2021-09-04T12:32:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_021,0,40.6939683434963,-74.00283388315258,2021-09-26T11:54:00,Brooklyn Bagel #3,40.692594,-73.996644,POINT
toy_worker_029,1,40.70167053754974,-73.98249266002347,2021-09-27T14:36:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_018,4,40.698608393307666,-73.98211256055853,2021-10-05T11:22:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_029,1,40.70111614762399,-73.98223276101518,2021-10-02T14:32:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_030,2,40.692972542575376,-73.99671663359862,2021-09-05T12:00:00,Williamsburg Pizza #2,40.694011,-73.99964,POINT
toy_worker_027,6,40.698031085013994,-73.98944097466672,2021-09-23T14:16:00,Gowanus Smoke #4,40.695912,-73.989657,POINT
toy_worker_043,1,40.70011452117505,-73.98167003073543,2021-09-06T14:32:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_011,4,40.68794536538849,-74.00406185679952,2021-09-11T11:26:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_036,1,40.69567913049506,-74.00133166512214,2021-09-03T11:43:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_024,3,40.697635362332626,-73.97511173258408,2021-09-23T13:20:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_005,5,40.692763701859214,-73.97806510182166,2021-10-06T12:36:00,Dock St Coffee #3,40.696416,-73.99708,POINT
toy_worker_002,2,40.69270509616785,-73.98723684007163,2021-10-02T12:04:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_019,5,40.68713216063263,-73.99161099334377,2021-09-25T14:45:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_042,0,40.6958560808888,-73.9844101164709,2021-09-02T13:40:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_047,5,40.69238643566308,-73.98282173111537,2021-09-14T12:16:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_049,0,40.68896594954115,-73.99878414679388,2021-09-22T14:51:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_026,5,40.700633830644726,-73.98727779038092,2021-09-11T13:39:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_042,0,40.695848092157256,-73.98401554319653,2021-09-22T13:52:00,Pine Box Sandwich #2,40.693167,-73.976386,POINT
toy_worker_037,2,40.689652394344,-73.98456636860098,2021-09-03T13:34:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_007,0,40.68656983553044,-73.99015778467832,2021-09-07T13:55:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_003,3,40.69558137303959,-73.99086956755811,2021-09-26T14:19:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_005,5,40.69380770214765,-73.97766474655555,2021-10-10T14:54:00,Dock St Coffee #2,40.698123,-73.984799,POINT
toy_worker_048,6,40.694713499546765,-73.98668371973072,2021-09-19T11:05:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_018,4,40.698774762853496,-73.98199926425005,2021-09-06T11:53:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_031,3,40.689442826181846,-73.98563726073296,2021-09-11T13:10:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_025,4,40.696492384018576,-73.97682624569771,2021-09-17T13:05:00,Flatbush Pastry #4,40.698355,-73.984881,POINT
toy_worker_001,1,40.68437851621808,-73.99622811880297,2021-09-20T12:45:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_019,5,40.687083689833905,-73.99243570201868,2021-09-26T12:54:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_034,6,40.68715391321152,-73.99657524729902,2021-10-06T14:08:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_019,5,40.68665639579905,-73.99199716242002,2021-10-05T14:34:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_005,5,40.693444915882665,-73.97866266613339,2021-09-09T12:16:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_034,6,40.687013312055925,-73.99562909392874,2021-09-25T14:16:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_034,6,40.68627400380751,-73.99671363280808,2021-09-23T14:55:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_006,6,40.698253964355985,-74.0002893398976,2021-09-13T14:44:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_017,3,40.69663380303796,-74.00414385911176,2021-09-05T12:08:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_023,2,40.69263735172163,-73.98068110934271,2021-09-18T12:51:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_010,3,40.697199059668,-73.99818913803303,2021-09-08T12:19:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_023,2,40.69407871064238,-73.98094410019793,2021-10-02T13:37:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_037,2,40.68871609820788,-73.9842919391193,2021-10-02T12:28:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_034,6,40.68637998629498,-73.99631419140503,2021-09-23T13:24:00,Red Hook BBQ #3,40.69709,-73.996,POINT
toy_worker_012,5,40.689208770696766,-73.99000140184387,2021-09-12T14:20:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_045,3,40.691213951159604,-73.98218553252136,2021-10-01T11:23:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_034,6,40.686501907666475,-73.99642581547963,2021-09-09T12:53:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_041,6,40.69291245754332,-73.97791551414687,2021-09-05T13:24:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_015,1,40.688066568687674,-73.98426067783515,2021-10-08T13:30:00,Boerum Salad Bar,40.686818,-73.996661,POINT
toy_worker_002,2,40.691720766601684,-73.98713565816574,2021-10-05T13:54:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_010,3,40.69732349874842,-73.99849119411044,2021-10-07T12:10:00,Cobble Greens #4,40.702661,-73.988914,POINT
toy_worker_032,4,40.69899245445386,-73.98913316268462,2021-09-01T14:58:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_023,2,40.69332068869945,-73.98106408958634,2021-10-04T11:24:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_010,3,40.69736772296707,-73.99799936942382,2021-09-10T14:02:00,Jasper H Kane Hall #4,40.697956,-73.99599,POINT
toy_worker_027,6,40.69809294051799,-73.98904927359209,2021-09-21T12:50:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_046,4,40.70048268018368,-73.97583453474205,2021-09-08T12:12:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_044,2,40.69124162518725,-74.00488781791361,2021-10-04T13:29:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_033,5,40.69639572657886,-73.9969679011071,2021-10-09T12:26:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_044,2,40.69171461635212,-74.00499606144085,2021-09-10T14:53:00,Gowanus Smoke #2,40.689142,-73.998393,POINT
toy_worker_012,5,40.68917392623488,-73.99065544961722,2021-10-05T13:49:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_044,2,40.69193383316929,-74.00554997760929,2021-10-05T11:06:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_008,1,40.69642533192009,-73.99528349202711,2021-09-14T11:53:00,Roebling Tea #4,40.698342,-73.98845,POINT
toy_worker_045,3,40.6914981898387,-73.98205313574988,2021-09-06T11:03:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_036,1,40.69370462198131,-74.00139991259724,2021-09-12T14:47:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_024,3,40.697176918237616,-73.97555655078051,2021-10-05T12:41:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_022,1,40.68911892595822,-73.97955453358738,2021-09-27T11:25:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_018,4,40.69924586212678,-73.98124898688543,2021-09-21T14:47:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_046,4,40.700752048499155,-73.97650420615072,2021-09-17T14:12:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_007,0,40.6858522528829,-73.98989074722904,2021-09-26T14:04:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_022,1,40.68907966499853,-73.97971550998165,2021-09-09T13:32:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_015,1,40.688116968399726,-73.98504182280841,2021-10-08T11:58:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_003,3,40.6970346418181,-73.99075869693696,2021-09-20T12:49:00,Roebling Tea,40.698256,-73.984699,POINT
toy_worker_011,4,40.687920759102205,-74.00500486083877,2021-09-24T14:45:00,Smith St Wok #3,40.686029,-73.987475,POINT
toy_worker_004,4,40.69231614517968,-73.9989355202568,2021-09-15T13:26:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_011,4,40.688624286130704,-74.00399816186926,2021-09-22T14:12:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_005,5,40.6924303899725,-73.97856507028435,2021-10-03T14:29:00,Smith St Wok #3,40.686029,-73.987475,POINT
toy_worker_013,6,40.7009399711741,-74.00195589404838,2021-09-15T13:49:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_005,5,40.6938837483977,-73.9779540514552,2021-09-20T13:26:00,Atlantic Burgers #3,40.695711,-73.984744,POINT
toy_worker_038,3,40.698688251029274,-74.00300757680293,2021-09-12T14:28:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_019,5,40.68692721044183,-73.99309972950716,2021-09-07T11:42:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_025,4,40.69610420424969,-73.9764731884645,2021-09-22T14:06:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_039,4,40.691954623734524,-73.98959670177598,2021-09-23T11:55:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_024,3,40.69685474260387,-73.9765714312195,2021-09-19T12:11:00,Gowanus Smoke,40.702811,-73.9858,POINT
toy_worker_003,3,40.696294745023025,-73.99138392342137,2021-09-26T14:48:00,Henry St Grill #3,40.701025,-73.997614,POINT
toy_worker_002,2,40.69274577242867,-73.98752073787998,2021-09-14T14:21:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_031,3,40.68981949508012,-73.98517123799289,2021-09-09T11:28:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_045,3,40.69155390090188,-73.98297616906729,2021-09-12T13:39:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_008,1,40.696212960504916,-73.99501061996123,2021-09-26T11:20:00,Boerum Salad Bar #2,40.694707,-73.983102,POINT
toy_worker_041,6,40.69233827912323,-73.9782258646201,2021-10-03T13:27:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_019,5,40.68657782913382,-73.99145690969155,2021-09-15T12:54:00,Roebling Tea,40.698256,-73.984699,POINT
toy_worker_005,5,40.69355662388658,-73.97872944967959,2021-09-27T14:35:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_047,5,40.692499502500084,-73.98267543113501,2021-10-12T11:47:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_003,3,40.69700675497483,-73.99157412801593,2021-09-11T11:13:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_020,6,40.68791819615696,-73.97672366128191,2021-10-07T11:07:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_013,6,40.70017973376449,-74.00226691622103,2021-09-16T13:49:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_020,6,40.6886563683089,-73.97724085661264,2021-09-15T11:40:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_001,1,40.6855604203635,-73.99654708234605,2021-10-11T13:41:00,Atlantic Burgers #2,40.686246,-73.982182,POINT
toy_worker_047,5,40.692301870769555,-73.98347440558543,2021-09-27T13:50:00,Greenpoint Bakery #4,40.689585,-73.983736,POINT
toy_worker_030,2,40.69382682497976,-73.99755954142995,2021-09-22T12:20:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_016,2,40.69476250352381,-73.99863125259884,2021-09-27T11:22:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_041,6,40.69264749221927,-73.97814727191503,2021-09-30T12:46:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_021,0,40.69420041572473,-74.00277327832413,2021-10-11T13:55:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_042,0,40.69516291056596,-73.98466876328267,2021-09-20T12:53:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_007,0,40.685558645606605,-73.98929386830443,2021-09-02T13:02:00,Boerum Salad Bar,40.686818,-73.996661,POINT
toy_worker_049,0,40.689248107349,-73.99931860016633,2021-09-30T12:28:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_001,1,40.6847349525783,-73.99597388810754,2021-09-18T12:09:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_002,2,40.693565377453204,-73.98821664392158,2021-09-24T13:31:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_005,5,40.693843109271526,-73.97782583620504,2021-10-01T14:05:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_010,3,40.69751265934454,-73.99727340301986,2021-09-10T12:53:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_039,4,40.69214355468076,-73.98867268713049,2021-10-04T11:26:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_009,2,40.69981170732631,-73.98242709203087,2021-09-09T12:00:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_046,4,40.70070751142318,-73.97697694939636,2021-09-28T14:08:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_014,0,40.69255489494331,-73.98621926490486,2021-09-23T11:25:00,Henry St Grill #2,40.693555,-73.988506,POINT
toy_worker_024,3,40.69654973153043,-73.9753266461799,2021-10-02T13:11:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_026,5,40.701172848333464,-73.98477270248546,2021-09-09T13:18:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_034,6,40.68681799331002,-73.9966787086816,2021-09-03T14:56:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_033,5,40.69618340959453,-73.99658439808714,2021-09-16T13:13:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_045,3,40.69074705842632,-73.98198365981372,2021-09-27T14:44:00,Cobble Greens #2,40.702913,-73.985504,POINT
toy_worker_004,4,40.692659283997344,-73.9988557649579,2021-09-18T13:08:00,Park Slope Pies #4,40.689492,-74.001916,POINT
toy_worker_039,4,40.69269616890292,-73.98949056662916,2021-10-07T11:06:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_000,0,40.691071691279156,-73.98908965346197,2021-09-13T13:00:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_024,3,40.69661505767268,-73.97444302292314,2021-09-25T11:57:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_002,2,40.693010733274185,-73.98746320688407,2021-09-21T13:06:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_045,3,40.69185007901408,-73.98256687897806,2021-10-07T12:07:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_013,6,40.69987428898518,-74.0021981371844,2021-10-10T13:43:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_019,5,40.687195367532425,-73.9921506341599,2021-10-07T11:56:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_036,1,40.69504381637837,-74.000615903772,2021-10-07T12:52:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_028,0,40.69977493655964,-73.9891124597588,2021-09-12T13:50:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_032,4,40.69867254692041,-73.98987717196462,2021-09-24T14:09:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_027,6,40.69783744033635,-73.99087617021077,2021-09-24T12:43:00,Atlantic Burgers,40.700511,-73.987679,POINT
toy_worker_007,0,40.68690508154342,-73.9897070189231,2021-09-08T12:31:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_006,6,40.69958428516583,-73.99922414600803,2021-09-15T14:12:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_031,3,40.68928420129543,-73.98500819168103,2021-09-16T13:24:00,Flatbush Pastry #4,40.698355,-73.984881,POINT
toy_worker_027,6,40.69758398646148,-73.99010347101284,2021-10-11T12:53:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_000,0,40.691024445017035,-73.98885409961652,2021-09-10T11:09:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_038,3,40.69784853542498,-74.00263947286567,2021-09-15T11:51:00,Cesar's Gourmet #3,40.70023,-74.002231,POINT
toy_worker_043,1,40.700351656524056,-73.98203939783359,2021-09-21T14:22:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_049,0,40.68941488340115,-73.99894800449013,2021-09-15T12:09:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_019,5,40.68767887456001,-73.99221630987016,2021-10-06T13:49:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_037,2,40.69044222814688,-73.98388056101872,2021-10-03T14:34:00,Dock St Coffee,40.695523,-73.978065,POINT
toy_worker_027,6,40.6978929687243,-73.98979730706837,2021-09-05T14:43:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_019,5,40.6873205053348,-73.99238673063833,2021-09-08T12:02:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_026,5,40.70187640083201,-73.98631421826332,2021-10-04T13:52:00,Pine Box Sandwich #4,40.700023,-73.987525,POINT
toy_worker_019,5,40.68737516895626,-73.9922957898513,2021-09-20T14:45:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_005,5,40.6929130938207,-73.97881585733802,2021-09-12T11:45:00,Roebling Tea,40.698256,-73.984699,POINT
toy_worker_028,0,40.70042525621031,-73.98862103834293,2021-09-16T13:06:00,Court St Coffee #2,40.689803,-73.985771,POINT
toy_worker_004,4,40.69208788115397,-73.99870236283108,2021-09-21T12:11:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_042,0,40.696173807410865,-73.98434746693259,2021-09-24T13:13:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_031,3,40.68890653799315,-73.98553617050135,2021-09-02T11:25:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_046,4,40.700966205757176,-73.97622430141816,2021-09-07T13:08:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_003,3,40.69636978035766,-73.99067496804194,2021-09-24T11:07:00,Henry St Grill #2,40.693555,-73.988506,POINT
toy_worker_008,1,40.695879020363265,-73.99469866746213,2021-10-11T14:25:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_048,6,40.69511670296634,-73.98670735508253,2021-10-12T11:45:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_033,5,40.69612106629239,-73.99705496025919,2021-09-25T12:03:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_015,1,40.68856682254969,-73.98395499769543,2021-09-18T12:03:00,Smith St Wok #4,40.687782,-73.977104,POINT
toy_worker_008,1,40.69613786309294,-73.99527184673511,2021-09-27T14:47:00,Park Slope Pies #2,40.695961,-74.000415,POINT
